Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1973-74,29,MIL,NBA,PG,15,NA,354,7.8,16.7,0.467,2.2,2.7,0.8,0.8,2.9,3.7,6.5,1.2,0.4,5.5,17.8,NA,NA,98
Career,NA,,NBA,,15,NA,354,7.8,16.7,0.467,2.2,2.7,0.8,0.8,2.9,3.7,6.5,1.2,0.4,5.5,17.8,NA,NA,98
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,MIL,NBA,,15,NA,354,7.8,16.7,0.467,2.2,2.7,0.8,0.8,2.9,3.7,6.5,1.2,0.4,5.5,17.8,NA,NA,98
