Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1987-88,26,ATL,NBA,PG,1,0,16:00,2,4,0.5,0,0,NA,5,11,0.455,0,3,6,0,0,3,3,9
Career,NA,,NBA,,1,0,16,2,4,0.5,0,0,NA,5,11,0.455,0,3,6,0,0,3,3,9
