Season,Team,Lg,Salary
2005-06,Utah Jazz,NBA,"$398,762"
2006-07,Golden State Warriors,NBA,"$676,800"
2007-08,Indiana Pacers,NBA,"$687,456"
Career,(may be incomplete),,"$1,763,018"
