Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1971-72,22,BAL,NBA,PF,74,NA,1327,242,536,0.451,NA,NA,NA,242,536,0.451,0.451,103,140,0.736,NA,NA,338,52,NA,NA,NA,202,587
1972-73,23,BAL,NBA,PF,72,NA,995,190,436,0.436,NA,NA,NA,190,436,0.436,0.436,79,100,0.79,NA,NA,300,46,NA,NA,NA,175,459
1973-74,24,LAL,NBA,PF,51,NA,698,119,278,0.428,NA,NA,NA,119,278,0.428,0.428,49,64,0.766,54,116,170,48,28,20,NA,132,287
1974-75,25,TOT,TOT,PF,42,NA,495,98,224,0.438,0,0,NA,98,224,0.438,0.438,50,70,0.714,37,84,121,35,16,17,6,85,246
1974-75,25,LAL,NBA,PF,30,NA,431,85,194,0.438,NA,NA,NA,85,194,0.438,0.438,47,66,0.712,31,66,97,26,16,13,NA,69,217
1974-75,25,SAA,ABA,PF,12,NA,64,13,30,0.433,0,0,NA,13,30,0.433,0.433,3,4,0.75,6,18,24,9,0,4,6,16,29
Career,NA,,TOT,,239,NA,3515,649,1474,0.44,0,0,NA,649,1474,0.44,0.44,281,374,0.751,91,200,929,181,44,37,6,594,1579
,NA,,NBA,,227,NA,3451,636,1444,0.44,NA,NA,NA,636,1444,0.44,0.44,278,370,0.751,85,182,905,172,44,33,NA,578,1550
,NA,,ABA,,12,NA,64,13,30,0.433,0,0,NA,13,30,0.433,0.433,3,4,0.75,6,18,24,9,0,4,6,16,29
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,BAL,NBA,,146,NA,2322,432,972,0.444,NA,NA,NA,432,972,0.444,0.444,182,240,0.758,NA,NA,638,98,NA,NA,NA,377,1046
2 seasons,NA,LAL,NBA,,81,NA,1129,204,472,0.432,NA,NA,NA,204,472,0.432,0.432,96,130,0.738,85,182,267,74,44,33,NA,201,504
1 season,NA,SAA,ABA,,12,NA,64,13,30,0.433,0,0,NA,13,30,0.433,0.433,3,4,0.75,6,18,24,9,0,4,6,16,29
