Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1971-72,22,BAL,NBA,PF,4,14,5.2,0.25,NA,0,NA,NA,23.5,10.7,NA,NA,NA,NA,NA,-0.1,0,-0.1,-0.194,NA,NA,NA,NA,NA
1972-73,23,BAL,NBA,PF,1,7,-13.7,0,NA,0,NA,NA,8,0,NA,NA,NA,NA,NA,-0.1,0,-0.1,-0.598,NA,NA,NA,NA,NA
1973-74,24,LAL,NBA,PF,2,9,32.9,0.694,NA,1,9.6,23.4,15.8,20.4,5.2,0,NA,NA,NA,0,0,0.1,0.307,NA,9.4,5.9,15.3,0
Career,NA,,NBA,,7,30,9.1,0.353,NA,0.3,9.6,23.4,17.6,11.1,5.2,0,NA,NA,NA,-0.1,0,-0.1,-0.138,NA,9.4,5.9,15.3,0
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,BAL,NBA,,5,21,-1.1,0.143,NA,0,NA,NA,18.3,7.1,NA,NA,NA,NA,NA,-0.1,0,-0.1,-0.329,NA,NA,NA,NA,NA
1 season,NA,LAL,NBA,,2,9,32.9,0.694,NA,1,9.6,23.4,15.8,20.4,5.2,0,NA,NA,NA,0,0,0.1,0.307,NA,9.4,5.9,15.3,0
