Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1970-71,22,PHI,NBA,C,70,NA,18.5,2.9,6,0.475,NA,NA,NA,2.9,6,0.475,0.475,1.5,2.2,0.662,NA,NA,6.1,1.3,NA,NA,NA,3,7.2
1971-72,23,PHI,NBA,C,58,NA,13.7,1.7,3.8,0.441,NA,NA,NA,1.7,3.8,0.441,0.441,0.8,1.3,0.645,NA,NA,4.3,0.9,NA,NA,NA,2.4,4.2
1972-73,24,TOT,NBA,C,82,NA,20.6,1.8,3.7,0.479,NA,NA,NA,1.8,3.7,0.479,0.479,1,1.9,0.562,NA,NA,5.5,2.7,NA,NA,NA,2.9,4.6
1972-73,24,PHI,NBA,C,3,NA,12.3,1,2.3,0.429,NA,NA,NA,1,2.3,0.429,0.429,0.3,1.3,0.25,NA,NA,4.7,0.7,NA,NA,NA,2.7,2.3
1972-73,24,CHI,NBA,C,79,NA,20.9,1.8,3.8,0.48,NA,NA,NA,1.8,3.8,0.48,0.48,1.1,1.9,0.57,NA,NA,5.5,2.8,NA,NA,NA,2.9,4.7
1973-74,25,CHI,NBA,C,68,NA,11.1,1,1.8,0.528,NA,NA,NA,1,1.8,0.528,0.528,0.8,1.4,0.574,0.7,1.8,2.6,1.3,0.3,0.2,NA,1.9,2.7
1974-75,26,PHO,NBA,C,82,NA,34.6,4.1,8.8,0.47,NA,NA,NA,4.1,8.8,0.47,0.47,1.6,2.4,0.677,3,5.6,8.6,4.2,0.7,0.6,NA,2.8,9.9
1975-76,27,PHO,NBA,C,74,NA,18.6,1.9,4.1,0.467,NA,NA,NA,1.9,4.1,0.467,0.467,1,1.5,0.688,1.3,2.7,4,2.1,0.3,0.3,NA,2.1,4.9
1976-77,28,PHO,NBA,C,72,NA,24.4,2.2,5.2,0.429,NA,NA,NA,2.2,5.2,0.429,0.429,1.3,1.8,0.722,1.5,3.4,4.9,2.5,0.3,0.4,NA,2.4,5.7
1977-78,29,PHO,NBA,C,81,NA,20,1.4,3.3,0.424,NA,NA,NA,1.4,3.3,0.424,0.424,0.9,1.3,0.633,1.2,2.5,3.7,2,0.2,0.3,1.6,1.9,3.6
1978-79,30,TOT,NBA,C,63,NA,11.8,0.7,1.7,0.411,NA,NA,NA,0.7,1.7,0.411,0.411,0.7,0.9,0.732,0.7,1.7,2.4,1.1,0.3,0.2,0.8,1.7,2
1978-79,30,BOS,NBA,C,23,NA,10.7,0.7,1.9,0.386,NA,NA,NA,0.7,1.9,0.386,0.386,0.7,0.9,0.8,0.6,1.5,2,0.9,0.1,0.3,0.9,1.6,2.2
1978-79,30,SEA,NBA,C,40,NA,12.5,0.7,1.6,0.429,NA,NA,NA,0.7,1.6,0.429,0.429,0.6,0.9,0.694,0.7,1.9,2.6,1.2,0.3,0.2,0.8,1.7,2
1979-80,31,CHI,NBA,C,26,NA,21.5,1,2.3,0.45,0,0,NA,1,2.3,0.45,0.45,1.2,1.9,0.64,1.1,3.3,4.4,1.5,0.5,0.6,1,2.5,3.3
1980-81,32,SEA,NBA,C,47,NA,12.9,0.9,2,0.473,0,0,NA,0.9,2,0.473,0.473,0.3,0.4,0.7,0.7,1.6,2.3,1.1,0.3,0.2,0.7,1.8,2.2
1981-82,33,POR,NBA,C,10,3,12.1,0.5,1.5,0.333,0,0,NA,0.5,1.5,0.333,0.333,0.5,0.9,0.556,0.7,0.7,1.4,0.8,0.1,0.2,0.6,2.8,1.5
Career,NA,,NBA,,733,3,19.3,1.9,4.1,0.459,0,0,NA,1.9,4.1,0.459,0.459,1,1.6,0.652,1.3,2.9,4.6,2,0.4,0.3,1.1,2.3,4.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,PHO,NBA,,309,NA,24.6,2.4,5.4,0.453,NA,NA,NA,2.4,5.4,0.453,0.453,1.2,1.7,0.681,1.8,3.6,5.4,2.7,0.4,0.4,1.6,2.3,6.1
3 seasons,NA,CHI,NBA,,173,NA,17.1,1.4,2.8,0.489,0,0,NA,1.4,2.8,0.489,0.489,1,1.7,0.584,0.8,2.2,4.2,2,0.4,0.3,1,2.4,3.7
3 seasons,NA,PHI,NBA,,131,NA,16.2,2.3,5,0.463,NA,NA,NA,2.3,5,0.463,0.463,1.2,1.8,0.65,NA,NA,5.3,1.1,NA,NA,NA,2.7,5.8
2 seasons,NA,SEA,NBA,,87,NA,12.7,0.8,1.8,0.455,0,0,NA,0.8,1.8,0.455,0.455,0.4,0.6,0.696,0.7,1.7,2.4,1.2,0.3,0.2,0.7,1.8,2.1
1 season,NA,BOS,NBA,,23,NA,10.7,0.7,1.9,0.386,NA,NA,NA,0.7,1.9,0.386,0.386,0.7,0.9,0.8,0.6,1.5,2,0.9,0.1,0.3,0.9,1.6,2.2
1 season,NA,POR,NBA,,10,3,12.1,0.5,1.5,0.333,0,0,NA,0.5,1.5,0.333,0.333,0.5,0.9,0.556,0.7,0.7,1.4,0.8,0.1,0.2,0.6,2.8,1.5
