Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1973-74,25,CHI,NBA,C,10,NA,158,3.8,8.8,0.429,NA,NA,NA,3.8,8.8,0.429,1.9,3.1,0.6,3.4,9.1,12.5,4.1,1.9,0.6,NA,6.6,9.4,NA,NA,101
1975-76,27,PHO,NBA,C,19,NA,286,3.4,7.2,0.467,NA,NA,NA,3.4,7.2,0.467,2.9,5.3,0.545,2.7,7.4,10.1,4,0.8,1.4,NA,6.1,9.6,NA,NA,99
1977-78,29,PHO,NBA,C,2,NA,24,2,7.9,0.25,NA,NA,NA,2,7.9,0.25,2,2,1,4,0,4,5.9,2,0,2,0,5.9,NA,89,105
1978-79,30,SEA,NBA,C,16,NA,153,3.1,5,0.625,NA,NA,NA,3.1,5,0.625,2.5,4.1,0.615,4.7,8.5,13.2,3.5,1.6,1.3,2.8,10.7,8.8,NA,112,99
Career,NA,,NBA,,47,NA,621,3.4,7.1,0.514,NA,NA,NA,3.4,7.1,0.514,2.5,4.4,0.585,3.4,7.8,11.2,4,1.3,1.1,0.8,7.1,9.2,NA,108,100
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,PHO,NBA,,21,NA,310,3.3,7.3,0.449,NA,NA,NA,3.3,7.3,0.449,2.8,5.1,0.559,2.8,6.8,9.7,4.2,0.9,1.3,0.1,5.7,9.4,NA,89,100
1 season,NA,SEA,NBA,,16,NA,153,3.1,5,0.625,NA,NA,NA,3.1,5,0.625,2.5,4.1,0.615,4.7,8.5,13.2,3.5,1.6,1.3,2.8,10.7,8.8,NA,112,99
2 seasons,NA,CHI,NBA,,10,NA,158,3.8,8.8,0.5,NA,NA,NA,3.8,8.8,0.5,1.9,3.1,0.531,3.4,9.1,12.5,4.1,1.9,0.6,NA,6.6,9.4,NA,NA,101
1 season,NA,PHI,NBA,,0,NA,0,NA,NA,0.583,NA,NA,NA,NA,NA,0.583,NA,NA,0.733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
