Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1970-71,22,PHI,NBA,C,70,NA,1292,5.6,11.7,0.475,NA,NA,NA,5.6,11.7,0.475,2.9,4.4,0.662,NA,NA,12,2.5,NA,NA,NA,5.9,14
1971-72,23,PHI,NBA,C,58,NA,794,4.4,10.1,0.441,NA,NA,NA,4.4,10.1,0.441,2.2,3.4,0.645,NA,NA,11.2,2.3,NA,NA,NA,6.4,11.1
1972-73,24,TOT,NBA,C,82,NA,1687,3.1,6.5,0.479,NA,NA,NA,3.1,6.5,0.479,1.8,3.3,0.562,NA,NA,9.5,4.8,NA,NA,NA,5,8.1
1972-73,24,PHI,NBA,C,3,NA,37,2.9,6.8,0.429,NA,NA,NA,2.9,6.8,0.429,1,3.9,0.25,NA,NA,13.6,1.9,NA,NA,NA,7.8,6.8
1972-73,24,CHI,NBA,C,79,NA,1650,3.1,6.5,0.48,NA,NA,NA,3.1,6.5,0.48,1.9,3.3,0.57,NA,NA,9.4,4.8,NA,NA,NA,4.9,8.1
1973-74,25,CHI,NBA,C,68,NA,756,3.1,5.9,0.528,NA,NA,NA,3.1,5.9,0.528,2.6,4.5,0.574,2.3,6,8.3,4.1,1,0.7,NA,6.1,8.8
1974-75,26,PHO,NBA,C,82,NA,2837,4.3,9.2,0.47,NA,NA,NA,4.3,9.2,0.47,1.7,2.5,0.677,3.1,5.9,8.9,4.3,0.8,0.7,NA,2.9,10.3
1975-76,27,PHO,NBA,C,74,NA,1376,3.7,8,0.467,NA,NA,NA,3.7,8,0.467,2,2.9,0.688,2.4,5.2,7.7,4.2,0.5,0.6,NA,4,9.4
1976-77,28,PHO,NBA,C,72,NA,1760,3.3,7.6,0.429,NA,NA,NA,3.3,7.6,0.429,1.9,2.6,0.722,2.3,5,7.3,3.7,0.5,0.6,NA,3.5,8.4
1977-78,29,PHO,NBA,C,81,NA,1623,2.5,5.9,0.424,NA,NA,NA,2.5,5.9,0.424,1.5,2.4,0.633,2.2,4.5,6.7,3.6,0.4,0.6,2.8,3.4,6.5
1978-79,30,TOT,NBA,C,63,NA,746,2.1,5.2,0.411,NA,NA,NA,2.1,5.2,0.411,2,2.7,0.732,2,5.3,7.3,3.3,0.8,0.6,2.5,5.1,6.2
1978-79,30,BOS,NBA,C,23,NA,247,2.5,6.4,0.386,NA,NA,NA,2.5,6.4,0.386,2.3,2.9,0.8,1.9,5,6.9,2.9,0.4,0.9,3.1,5.4,7.3
1978-79,30,SEA,NBA,C,40,NA,499,1.9,4.5,0.429,NA,NA,NA,1.9,4.5,0.429,1.8,2.6,0.694,2.1,5.4,7.5,3.5,0.9,0.5,2.2,5,5.7
1979-80,31,CHI,NBA,C,26,NA,560,1.7,3.9,0.45,0,0,NA,1.7,3.9,0.45,2.1,3.2,0.64,1.9,5.5,7.4,2.6,0.8,1,1.7,4.2,5.5
1980-81,32,SEA,NBA,C,47,NA,607,2.6,5.5,0.473,0,0,NA,2.6,5.5,0.473,0.8,1.2,0.7,2,4.4,6.4,3.2,0.7,0.5,2,5,6
1981-82,33,POR,NBA,C,10,3,121,1.5,4.5,0.333,0,0,NA,1.5,4.5,0.333,1.5,2.7,0.556,2.1,2.1,4.2,2.4,0.3,0.6,1.8,8.3,4.5
Career,NA,,NBA,,733,3,14159,3.5,7.7,0.459,0,0,NA,3.5,7.7,0.459,1.9,2.9,0.652,2.4,5.2,8.5,3.7,0.6,0.6,2.4,4.3,8.9
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,PHO,NBA,,309,NA,7596,3.6,7.9,0.453,NA,NA,NA,3.6,7.9,0.453,1.7,2.6,0.681,2.6,5.3,7.8,4,0.6,0.6,2.8,3.3,8.9
3 seasons,NA,CHI,NBA,,173,NA,2966,2.9,5.8,0.489,0,0,NA,2.9,5.8,0.489,2.1,3.6,0.584,2.1,5.8,8.8,4.2,0.9,0.8,1.7,5.1,7.8
3 seasons,NA,PHI,NBA,,131,NA,2123,5.1,11,0.463,NA,NA,NA,5.1,11,0.463,2.6,4,0.65,NA,NA,11.7,2.4,NA,NA,NA,6.1,12.8
2 seasons,NA,SEA,NBA,,87,NA,1106,2.3,5.1,0.455,0,0,NA,2.3,5.1,0.455,1.3,1.8,0.696,2,4.9,6.9,3.4,0.8,0.5,2.1,5,5.9
1 season,NA,BOS,NBA,,23,NA,247,2.5,6.4,0.386,NA,NA,NA,2.5,6.4,0.386,2.3,2.9,0.8,1.9,5,6.9,2.9,0.4,0.9,3.1,5.4,7.3
1 season,NA,POR,NBA,,10,3,121,1.5,4.5,0.333,0,0,NA,1.5,4.5,0.333,1.5,2.7,0.556,2.1,2.1,4.2,2.4,0.3,0.6,1.8,8.3,4.5
