Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1970-71,22,PHI,NBA,C,7,NA,144,21,36,0.583,NA,NA,NA,21,36,0.583,0.583,11,15,0.733,NA,NA,27,5,NA,NA,NA,25,53
1972-73,24,CHI,NBA,C,7,NA,268,26,48,0.542,NA,NA,NA,26,48,0.542,0.542,11,22,0.5,NA,NA,77,31,NA,NA,NA,26,63
1973-74,25,CHI,NBA,C,10,NA,158,12,28,0.429,NA,NA,NA,12,28,0.429,0.429,6,10,0.6,11,29,40,13,6,2,NA,21,30
1975-76,27,PHO,NBA,C,19,NA,286,21,45,0.467,NA,NA,NA,21,45,0.467,0.467,18,33,0.545,17,46,63,25,5,9,NA,38,60
1977-78,29,PHO,NBA,C,2,NA,24,1,4,0.25,NA,NA,NA,1,4,0.25,0.25,1,1,1,2,0,2,3,1,0,1,0,3
1978-79,30,SEA,NBA,C,16,NA,153,10,16,0.625,NA,NA,NA,10,16,0.625,0.625,8,13,0.615,15,27,42,11,5,4,9,34,28
Career,NA,,NBA,,61,NA,1033,91,177,0.514,NA,NA,NA,91,177,0.514,0.514,55,94,0.585,45,102,251,88,17,15,10,144,237
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,PHO,NBA,,21,NA,310,22,49,0.449,NA,NA,NA,22,49,0.449,0.449,19,34,0.559,19,46,65,28,6,9,1,38,63
2 seasons,NA,CHI,NBA,,17,NA,426,38,76,0.5,NA,NA,NA,38,76,0.5,0.5,17,32,0.531,11,29,117,44,6,2,NA,47,93
1 season,NA,SEA,NBA,,16,NA,153,10,16,0.625,NA,NA,NA,10,16,0.625,0.625,8,13,0.615,15,27,42,11,5,4,9,34,28
1 season,NA,PHI,NBA,,7,NA,144,21,36,0.583,NA,NA,NA,21,36,0.583,0.583,11,15,0.733,NA,NA,27,5,NA,NA,NA,25,53
