Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1967-68,24,NOB,ABA,NA,23,189,10.3,0.499,0,0.508,NA,NA,6.4,8.2,16.3,17.9,NA,0.2,0.2,0.4,0.111
Career,NA,,ABA,NA,23,189,10.3,0.499,0,0.508,NA,NA,6.4,8.2,16.3,17.9,NA,0.2,0.2,0.4,0.111
