,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2001-02,25,BOS,NBA,C,16,443,.488,8.7,1.000,.337,.174,.337,.151,.000,.488,.724,.333,.448,.231,,.833,.174,15,,,,0,0
2002-03,26,BOS,NBA,C,10,213,.564,8.2,.945,.473,.091,.236,.145,.055,.596,.731,.600,.462,.375,.000,.871,.218,12,,.333,.000,0,0
2006-07,30,ORL,NBA,PF,4,87,.389,10.3,1.000,.278,.056,.389,.278,.000,.389,.800,.000,.429,.000,,.571,.111,2,,,,0,0
2008-09,32,ORL,NBA,PF,21,128,.467,12.2,1.000,.178,.133,.222,.467,.000,.467,.750,.500,.600,.286,,.810,.089,3,,,,0,0
2010-11,34,PHI,NBA,C,5,38,.429,12.1,1.000,.000,.286,.429,.286,.000,.429,,1.000,.333,.000,,.667,.000,0,,,,0,0
Career,,,NBA,,56,909,.493,9.6,.986,.322,.137,.294,.232,.014,.500,.735,.448,.468,.245,.000,.817,.156,32,,.333,.000,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,BOS,NBA,,26,656,.518,8.5,.979,.390,.142,.298,.149,.021,.529,.727,.400,.452,.286,.000,.849,.191,27,,.333,.000,0,0
2 seasons,,ORL,NBA,,25,215,.444,11.7,1.000,.206,.111,.270,.413,.000,.444,.769,.429,.529,.231,,.750,.095,5,,,,0,0
1 season,,PHI,NBA,,5,38,.429,12.1,1.000,.000,.286,.429,.286,.000,.429,,1.000,.333,.000,,.667,.000,0,,,,0,0
