,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2001-02,25,BOS,NBA,37:52,5,9,0,0,5,9,2,4,7,9,12,2,2,5,3,6,12,13.3
2002-03,26,BOS,NBA,30:47,7,11,0,1,7,10,2,2,3,8,11,2,1,4,2,6,15,9.1
2006-07,30,ORL,NBA,27:03,4,7,0,0,4,7,1,2,1,5,6,1,0,0,0,4,8,5.4
2008-09,32,ORL,NBA,15:37,4,7,0,0,4,7,1,2,3,3,6,1,0,1,1,2,8,9.0
2010-11,34,PHI,NBA,12:58,2,2,0,0,2,2,1,2,1,4,4,0,0,2,1,3,4,3.6
Career,,,,37:52,7,11,0,1,7,10,2,4,7,9,12,2,2,5,3,6,15,13.3
2 Seasons,,BOS,NBA,37:52,7,11,0,1,7,10,2,4,7,9,12,2,2,5,3,6,15,13.3
2 Seasons,,ORL,NBA,27:03,4,7,0,0,4,7,1,2,3,5,6,1,0,1,1,4,8,9.0
1 Season,,PHI,NBA,12:58,2,2,0,0,2,2,1,2,1,4,4,0,0,2,1,3,4,3.6
