,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1997-98,21,DEN,NBA,36:47,9,18,1,2,9,18,6,7,10,10,14,4,3,8,5,6,19,17.7
1998-99,22,BOS,NBA,40:29,8,14,0,1,8,14,6,8,5,10,13,5,2,7,3,6,16,19.9
1999-00,23,BOS,NBA,33:22,8,14,1,1,8,14,7,10,9,9,15,4,2,5,4,6,18,18.2
2000-01,24,BOS,NBA,40:17,8,12,0,1,8,12,4,9,6,11,13,2,2,5,5,6,19,15.8
2001-02,25,BOS,NBA,37:45,8,13,0,1,8,13,8,9,7,10,15,3,3,4,4,6,20,19.8
2002-03,26,BOS,NBA,43:09,10,15,1,1,10,15,4,6,7,11,15,4,3,4,4,6,24,23.9
2003-04,27,TOT,NBA,39:47,7,13,1,2,7,13,7,10,6,9,13,5,3,4,3,5,17,15.8
2003-04,27,BOS,NBA,36:10,6,13,1,1,6,13,7,8,6,7,10,3,2,2,3,5,15,13.8
2003-04,27,CLE,NBA,39:47,7,13,1,2,7,13,7,10,6,9,13,5,3,4,3,5,17,15.8
2004-05,28,ORL,NBA,41:58,7,11,0,2,7,11,5,6,7,10,15,3,3,4,4,6,16,20.2
2005-06,29,ORL,NBA,44:23,8,12,0,1,8,12,5,6,6,11,13,3,2,5,4,6,19,20.6
2006-07,30,ORL,NBA,39:54,7,17,0,1,7,16,5,6,4,10,11,2,3,3,4,5,15,14.0
2008-09,32,ORL,NBA,35:19,9,16,1,1,9,16,7,8,5,9,12,3,2,2,3,4,21,17.8
2009-10,33,NJN,NBA,15:10,3,6,1,2,2,5,2,2,2,4,4,2,2,1,1,5,9,8.0
2010-11,34,PHI,NBA,26:19,5,8,1,1,5,8,2,3,2,6,7,2,1,4,3,4,10,11.7
2011-12,35,PHI,NBA,18:29,3,5,0,1,3,5,2,2,1,9,9,3,1,1,2,3,8,7.6
Career,,,,44:23,10,18,1,2,10,18,8,10,10,11,15,5,3,8,5,6,24,23.9
6 Seasons,,BOS,NBA,43:09,10,15,1,1,10,15,8,10,9,11,15,5,3,7,5,6,24,23.9
4 Seasons,,ORL,NBA,44:23,9,17,1,2,9,16,7,8,7,11,15,3,3,5,4,6,21,20.6
1 Season,,DEN,NBA,36:47,9,18,1,2,9,18,6,7,10,10,14,4,3,8,5,6,19,17.7
2 Seasons,,PHI,NBA,26:19,5,8,1,1,5,8,2,3,2,9,9,3,1,4,3,4,10,11.7
1 Season,,CLE,NBA,39:47,7,13,1,2,7,13,7,10,6,9,13,5,3,4,3,5,17,15.8
1 Season,,NJN,NBA,15:10,3,6,1,2,2,5,2,2,2,4,4,2,2,1,1,5,9,8.0
