,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2004-05,29,MIN,NBA,C,44,521,,,,5%,95%,+5.0,+3.9,6,3,36,7,20,0,38,4,9
2005-06,30,TOT,NBA,C,16,127,,,,10%,90%,-4.4,-4.6,3,2,11,0,2,1,5,0,2
2005-06,30,MEM,NBA,C,3,25,,,,,100%,+31.5,+27.1,1,1,2,0,0,1,2,0,0
2005-06,30,ATL,NBA,C,11,66,,,,20%,80%,-17.1,-11.9,2,1,5,0,2,0,3,0,2
2005-06,30,NJN,NBA,C,2,36,,,,,100%,-3.3,-4.8,0,0,4,0,0,0,0,0,0
Career,,,NBA,,60,648,,,,6%,94%,+3.2,+2.2,9,5,47,7,22,1,43,4,11
,,,,,,,,,,,,,,,,,,,,,,
1 season,,MIN,NBA,,44,521,,,,5%,95%,+5.0,+3.9,6,3,36,7,20,0,38,4,9
1 season,,ATL,NBA,,11,66,,,,20%,80%,-17.1,-11.9,2,1,5,0,2,0,3,0,2
1 season,,MEM,NBA,,3,25,,,,,100%,+31.5,+27.1,1,1,2,0,0,1,2,0,0
1 season,,NJN,NBA,,2,36,,,,,100%,-3.3,-4.8,0,0,4,0,0,0,0,0,0
