Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1968-69,25,MNP,ABA,PG,1,NA,5:00,0,2,0,0,0,NA,2,2,1,0,0,1,NA,NA,3,0,2
1969-70,26,PTP,ABA,SG,1,NA,7:00,1,5,0.2,0,2,0,0,0,NA,NA,0,1,NA,NA,NA,2,2
Career,NA,,ABA,,2,NA,12,1,7,0.143,0,2,0,2,2,1,0,0,2,NA,NA,3,2,4
