,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1973-74,22,SDA,ABA,,9,,0,,,,6,9,,,,,,,,,20,
1974-75,23,SDA,ABA,,10,,1,,,,6,8,,,,,,,,,23,
1975-76,24,NYA,ABA,,8,,1,,,,6,7,,,,,,,,,18,
1976-77,25,NYN,NBA,,11,,,,,,5,9,,,,,,,,,24,
1977-78,26,NJN,NBA,,7,,,,,,6,8,,,,,,,,,17,
1978-79,27,NJN,NBA,,5,,,,,,8,9,,,,,,,,,16,
1979-80,28,TOT,NBA,,4,,0,,,,3,4,,,,,,,,,11,
1979-80,28,NJN,NBA,,4,7,0,,4,,3,4,,,5,2,,,,3,11,
1979-80,28,SAS,NBA,,2,,0,,,,2,3,,,,,,,,,4,
Career,,,TOT,,11,,,,,,8,9,,,,,,,,,24,
,,,NBA,,11,,,,,,8,9,,,,,,,,,24,
,,,ABA,,10,,1,,,,6,9,,,,,,,,,23,
,,,,,,,,,,,,,,,,,,,,,,
5 Seasons,,"NJN,NYA,NYN",NBA,,11,,,,,,8,9,,,,,,,,,24,
2 Seasons,,SDA,ABA,,10,,1,,,,6,9,,,,,,,,,23,
1 Season,,SAS,NBA,,2,,0,,,,2,3,,,,,,,,,4,
