,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1973-74,22,SDA,ABA,,12,,0,,,,5,5,,,,,,,,,26,
1975-76,24,NYA,ABA,,5,,0,,,,2,4,,,,,,,,,12,
1978-79,27,NJN,NBA,,2,3,,,,,2,2,1,0,1,0,0,0,1,2,4,1.6
1979-80,28,TOT,NBA,,1,,0,,,,0,0,,,,,,,,,2,
1979-80,28,SAS,NBA,,1,,0,,,,0,0,,,,,,,,,2,
Career,,,TOT,,12,,,,,,5,5,,,,,,,,,26,
,,,NBA,,2,,,,,,2,2,,,,,,,,,4,
,,,ABA,,12,,0,,,,5,5,,,,,,,,,26,
,,,,,,,,,,,,,,,,,,,,,,
2 Seasons,,"NJN,NYA",ABA,,5,,,,,,2,4,,,,,,,,,12,
1 Season,,SDA,ABA,,12,,0,,,,5,5,,,,,,,,,26,
1 Season,,SAS,NBA,,1,,0,,,,0,0,,,,,,,,,2,
