,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1971-72,25,DLC,ABA,,7,,0,,,,4,5,,,,,,,,,15
1972-73,26,SDA,ABA,,6,,0,,,,2,2,,,,,,,,,12
1973-74,27,SAA,ABA,,1,,0,,,,0,0,,,,,,,,,2
Career,,,,,7,,0,,,,4,5,,,,,,,,,15
2 Seasons,,"DLC,SAA",ABA,,7,,0,,,,4,5,,,,,,,,,15
1 Season,,SDA,ABA,,6,,0,,,,2,2,,,,,,,,,12
