Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1969-70,23,TOT,ABA,SF,53,NA,1499,7.1,17,0.419,0.1,0.7,0.167,7,16.3,0.43,3,4,0.754,4.1,5.5,9.6,1.1,NA,NA,3.5,4.8,17.4
1969-70,23,LAS,ABA,SF,6,NA,41,7,22,0.32,0,0.9,0,7,21.1,0.333,2.6,2.6,1,3.5,7,10.5,0.9,NA,NA,6.1,6.1,16.7
1969-70,23,MMF,ABA,SF,47,NA,1458,7.1,16.9,0.423,0.1,0.7,0.172,7,16.2,0.434,3,4,0.75,4.1,5.5,9.6,1.1,NA,NA,3.5,4.8,17.4
1971-72,25,DLC,ABA,SF,70,NA,1845,5.5,12.3,0.447,0.1,0.3,0.308,5.4,12,0.45,2.5,3.2,0.787,2.5,5.4,7.9,1.8,NA,NA,2.4,4.6,13.6
1972-73,26,SDA,ABA,SF,69,NA,1658,6.8,16.1,0.424,0.6,1.5,0.391,6.3,14.6,0.427,2.2,2.9,0.763,2.7,4.9,7.6,2.8,NA,NA,3.3,4.8,16.5
1973-74,27,SAA,ABA,SF,60,NA,837,4.8,10.5,0.459,0,0.5,0,4.8,10,0.481,1.9,2.7,0.726,2.5,4.9,7.4,2.7,0.6,0.7,2.7,6.2,11.6
Career,NA,,ABA,,252,NA,5839,6.2,14.3,0.432,0.2,0.8,0.293,6,13.6,0.44,2.5,3.3,0.763,3,5.2,8.2,2.1,0.6,0.7,3,4.9,15.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,"DLC,SAA",ABA,,130,NA,2682,5.3,11.7,0.45,0.1,0.3,0.167,5.2,11.4,0.458,2.3,3,0.77,2.5,5.3,7.8,2.1,0.6,0.7,2.5,5.1,12.9
1 season,NA,SDA,ABA,,69,NA,1658,6.8,16.1,0.424,0.6,1.5,0.391,6.3,14.6,0.427,2.2,2.9,0.763,2.7,4.9,7.6,2.8,NA,NA,3.3,4.8,16.5
1 season,NA,MMF,ABA,,47,NA,1458,7.1,16.9,0.423,0.1,0.7,0.172,7,16.2,0.434,3,4,0.75,4.1,5.5,9.6,1.1,NA,NA,3.5,4.8,17.4
1 season,NA,LAS,ABA,,6,NA,41,7,22,0.32,0,0.9,0,7,21.1,0.333,2.6,2.6,1,3.5,7,10.5,0.9,NA,NA,6.1,6.1,16.7
