,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,23,DLC,ABA,,5,,1,,,,5,7,,,,,,,15
1968-69,24,DLC,ABA,,7,,1,,,,4,8,,,,,,,18
1969-70,25,DLC,ABA,,7,,1,,,,3,5,,,,,,,14
Career,,,,,7,,1,,,,5,8,,,,,,,18
