Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1967-68,23,DLC,ABA,SF,63,808,8.3,0.416,0.014,0.277,NA,NA,9.7,7.5,11.1,17.1,NA,-0.5,0.3,-0.2,-0.011
1968-69,24,DLC,ABA,SF,60,950,9.4,0.452,0.014,0.348,NA,NA,9.8,8.6,13.5,14.9,NA,-0.2,0.6,0.4,0.022
1969-70,25,DLC,ABA,SF,47,447,11.6,0.468,0.048,0.271,NA,NA,9.4,11.7,14.3,17.5,NA,0,0.3,0.3,0.036
Career,NA,,ABA,,170,2205,9.5,0.442,0.022,0.303,NA,NA,9.7,8.8,12.8,16.2,NA,-0.6,1.2,0.6,0.013
