Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,23,DLC,ABA,SF,63,NA,808,4.8,12.7,0.379,0,0.2,0.25,4.8,12.5,0.381,2.2,3.5,0.62,NA,NA,7.4,2,1.8,5,11.9
1968-69,24,DLC,ABA,SF,60,NA,950,4.4,10.6,0.412,0,0.2,0.25,4.3,10.4,0.415,2.3,3.7,0.619,2.8,4.9,7.7,2.2,1.9,5.2,11
1969-70,25,DLC,ABA,SF,47,NA,447,5.9,13.4,0.44,0.2,0.6,0.375,5.6,12.7,0.443,2,3.6,0.556,3.4,4.3,7.7,3.2,2.5,4.9,14
Career,NA,,ABA,,170,NA,2205,4.8,11.9,0.405,0.1,0.3,0.313,4.8,11.7,0.408,2.2,3.6,0.606,3,4.7,7.6,2.3,2,5.1,11.9
