Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1956-57,25,PHW,NBA,PG,2,NA,16,3,8,0.375,0,1,0,5,2,3,6
1957-58,26,SYR,NBA,PG,3,NA,134,10,34,0.294,14,14,1,25,12,6,34
1958-59,27,SYR,NBA,PG,9,NA,361,54,121,0.446,51,61,0.836,53,54,40,159
1959-60,28,SYR,NBA,PG,3,NA,122,20,47,0.426,10,12,0.833,14,20,15,50
1960-61,29,SYR,NBA,PG,8,NA,269,42,103,0.408,47,55,0.855,35,52,39,131
1961-62,30,SYR,NBA,PG,5,NA,167,22,51,0.431,29,33,0.879,16,28,21,73
1962-63,31,SYR,NBA,PG,5,NA,134,16,37,0.432,19,23,0.826,4,23,27,51
1963-64,32,PHI,NBA,PG,5,NA,36,3,14,0.214,10,10,1,3,4,14,16
1964-65,33,PHI,NBA,PG,10,NA,207,22,53,0.415,11,16,0.688,12,20,43,55
1966-67,35,PHI,NBA,PG,2,NA,25,6,8,0.75,5,5,1,4,3,2,17
Career,NA,,NBA,,52,NA,1471,198,476,0.416,196,230,0.852,171,218,210,592
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9 seasons,NA,"SYR,PHI",NBA,,50,NA,1455,195,468,0.417,196,229,0.856,166,216,207,586
1 season,NA,PHW,NBA,,2,NA,16,3,8,0.375,0,1,0,5,2,3,6
