Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1956-57,25,PHW,NBA,PG,2,NA,8,1.5,4,0.375,0,0.5,0,2.5,1,1.5,3
1957-58,26,SYR,NBA,PG,3,NA,44.7,3.3,11.3,0.294,4.7,4.7,1,8.3,4,2,11.3
1958-59,27,SYR,NBA,PG,9,NA,40.1,6,13.4,0.446,5.7,6.8,0.836,5.9,6,4.4,17.7
1959-60,28,SYR,NBA,PG,3,NA,40.7,6.7,15.7,0.426,3.3,4,0.833,4.7,6.7,5,16.7
1960-61,29,SYR,NBA,PG,8,NA,33.6,5.3,12.9,0.408,5.9,6.9,0.855,4.4,6.5,4.9,16.4
1961-62,30,SYR,NBA,PG,5,NA,33.4,4.4,10.2,0.431,5.8,6.6,0.879,3.2,5.6,4.2,14.6
1962-63,31,SYR,NBA,PG,5,NA,26.8,3.2,7.4,0.432,3.8,4.6,0.826,0.8,4.6,5.4,10.2
1963-64,32,PHI,NBA,PG,5,NA,7.2,0.6,2.8,0.214,2,2,1,0.6,0.8,2.8,3.2
1964-65,33,PHI,NBA,PG,10,NA,20.7,2.2,5.3,0.415,1.1,1.6,0.688,1.2,2,4.3,5.5
1966-67,35,PHI,NBA,PG,2,NA,12.5,3,4,0.75,2.5,2.5,1,2,1.5,1,8.5
Career,NA,,NBA,,52,NA,28.3,3.8,9.2,0.416,3.8,4.4,0.852,3.3,4.2,4,11.4
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9 seasons,NA,"SYR,PHI",NBA,,50,NA,29.1,3.9,9.4,0.417,3.9,4.6,0.856,3.3,4.3,4.1,11.7
1 season,NA,PHW,NBA,,2,NA,8,1.5,4,0.375,0,0.5,0,2.5,1,1.5,3
