Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1956-57,25,PHW,NBA,PG,2,NA,16,6.8,18,0.375,0,2.3,0,11.3,4.5,6.8,13.5
1957-58,26,SYR,NBA,PG,3,NA,134,2.7,9.1,0.294,3.8,3.8,1,6.7,3.2,1.6,9.1
1958-59,27,SYR,NBA,PG,9,NA,361,5.4,12.1,0.446,5.1,6.1,0.836,5.3,5.4,4,15.9
1959-60,28,SYR,NBA,PG,3,NA,122,5.9,13.9,0.426,3,3.5,0.833,4.1,5.9,4.4,14.8
1960-61,29,SYR,NBA,PG,8,NA,269,5.6,13.8,0.408,6.3,7.4,0.855,4.7,7,5.2,17.5
1961-62,30,SYR,NBA,PG,5,NA,167,4.7,11,0.431,6.3,7.1,0.879,3.4,6,4.5,15.7
1962-63,31,SYR,NBA,PG,5,NA,134,4.3,9.9,0.432,5.1,6.2,0.826,1.1,6.2,7.3,13.7
1963-64,32,PHI,NBA,PG,5,NA,36,3,14,0.214,10,10,1,3,4,14,16
1964-65,33,PHI,NBA,PG,10,NA,207,3.8,9.2,0.415,1.9,2.8,0.688,2.1,3.5,7.5,9.6
1966-67,35,PHI,NBA,PG,2,NA,25,8.6,11.5,0.75,7.2,7.2,1,5.8,4.3,2.9,24.5
Career,NA,,NBA,,52,NA,1471,4.8,11.6,0.416,4.8,5.6,0.852,4.2,5.3,5.1,14.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9 seasons,NA,"SYR,PHI",NBA,,50,NA,1455,4.8,11.6,0.417,4.8,5.7,0.856,4.1,5.3,5.1,14.5
1 season,NA,PHW,NBA,,2,NA,16,6.8,18,0.375,0,2.3,0,11.3,4.5,6.8,13.5
