,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2015-16,19,WYOMING,31,516,56,134,19,53,26,46,11,66,25,10,11,23,47,157,.418,.358,.565,16.6,5.1,2.1,0.8
2016-17,20,WYOMING,37,974,198,429,49,117,147,193,43,184,80,29,20,92,95,592,.462,.419,.762,26.3,16.0,5.0,2.2
2017-18,21,WYOMING,32,996,210,445,40,130,146,201,19,191,98,36,16,81,81,606,.472,.308,.726,31.1,18.9,6.0,3.1
2018-19,22,WYOMING,32,1221,228,557,50,169,200,270,32,273,141,48,18,133,68,706,.409,.296,.741,38.2,22.1,8.5,4.4
Career,,,132,3707,692,1565,158,469,519,710,105,714,344,123,65,329,291,2061,.442,.337,.731,28.1,15.6,5.4,2.6
