Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1953-54,25,FTW,NBA,SF,4,NA,107,16,33,0.485,10,12,0.833,24,3,10,42
1954-55,26,FTW,NBA,SF,11,NA,420,57,143,0.399,60,79,0.759,99,36,37,174
1955-56,27,FTW,NBA,SF,10,NA,406,77,183,0.421,76,98,0.776,139,26,25,230
1956-57,28,FTW,NBA,SF,2,NA,85,24,53,0.453,9,11,0.818,19,8,7,57
1957-58,29,DET,NBA,SF,7,NA,254,52,127,0.409,60,67,0.896,72,17,26,164
1958-59,30,SYR,NBA,SF,9,NA,333,83,189,0.439,60,70,0.857,87,21,29,226
1959-60,31,SYR,NBA,SF,3,NA,88,15,39,0.385,10,12,0.833,17,1,9,40
Career,NA,,NBA,,46,NA,1693,324,767,0.422,285,349,0.817,457,112,143,933
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,"FTW,DET",NBA,,34,NA,1272,226,539,0.419,215,267,0.805,353,90,105,667
2 seasons,NA,SYR,NBA,,12,NA,421,98,228,0.43,70,82,0.854,104,22,38,266
