Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1953-54,25,FTW,NBA,SF,4,NA,107,5.4,11.1,0.485,3.4,4,0.833,8.1,1,3.4,14.1
1954-55,26,FTW,NBA,SF,11,NA,420,4.9,12.3,0.399,5.1,6.8,0.759,8.5,3.1,3.2,14.9
1955-56,27,FTW,NBA,SF,10,NA,406,6.8,16.2,0.421,6.7,8.7,0.776,12.3,2.3,2.2,20.4
1956-57,28,FTW,NBA,SF,2,NA,85,10.2,22.4,0.453,3.8,4.7,0.818,8,3.4,3,24.1
1957-58,29,DET,NBA,SF,7,NA,254,7.4,18,0.409,8.5,9.5,0.896,10.2,2.4,3.7,23.2
1958-59,30,SYR,NBA,SF,9,NA,333,9,20.4,0.439,6.5,7.6,0.857,9.4,2.3,3.1,24.4
1959-60,31,SYR,NBA,SF,3,NA,88,6.1,16,0.385,4.1,4.9,0.833,7,0.4,3.7,16.4
Career,NA,,NBA,,46,NA,1693,6.9,16.3,0.422,6.1,7.4,0.817,9.7,2.4,3,19.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,"FTW,DET",NBA,,34,NA,1272,6.4,15.3,0.419,6.1,7.6,0.805,10,2.5,3,18.9
2 seasons,NA,SYR,NBA,,12,NA,421,8.4,19.5,0.43,6,7,0.854,8.9,1.9,3.2,22.7
