Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1953-54,25,FTW,NBA,SF,4,107,19.4,0.549,0.364,NA,NA,NA,6.7,NA,0.3,0.1,0.4,0.197
1954-55,26,FTW,NBA,SF,11,420,17.5,0.489,0.552,NA,NA,NA,16.4,NA,0.8,0.5,1.2,0.139
1955-56,27,FTW,NBA,SF,10,406,25.4,0.509,0.536,NA,NA,NA,13.1,NA,1.3,0.8,2.1,0.244
1956-57,28,FTW,NBA,SF,2,85,21,0.493,0.208,NA,NA,NA,14.1,NA,0.2,0,0.2,0.11
1957-58,29,DET,NBA,SF,7,254,23.7,0.524,0.528,NA,NA,NA,12.1,NA,1.1,0.1,1.2,0.219
1958-59,30,SYR,NBA,SF,9,333,19.8,0.514,0.37,NA,NA,NA,10,NA,0.9,0.1,1,0.141
1959-60,31,SYR,NBA,SF,3,88,10.9,0.452,0.308,NA,NA,NA,1.6,NA,0.1,0,0.1,0.037
Career,NA,,NBA,,46,1693,20.7,0.507,0.455,NA,NA,NA,12.2,NA,4.7,1.5,6.1,0.174
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,"FTW,DET",NBA,,34,1272,21.6,0.508,0.495,NA,NA,NA,13.5,NA,3.7,1.4,5.1,0.192
2 seasons,NA,SYR,NBA,,12,421,17.9,0.504,0.36,NA,NA,NA,8.3,NA,1,0.1,1,0.119
