Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1974-75,26,SEA,NBA,PF,6,NA,68,0,4.7,0,0,0,NA,0.7,5.4,6.1,2.7,1.3,0,4.7,0,NA,NA,102
1975-76,27,SEA,NBA,PF,3,NA,16,5.7,8.5,0.667,0,0,NA,2.8,0,2.8,0,0,0,8.5,11.3,NA,NA,115
Career,NA,,NBA,,9,NA,84,1.1,5.4,0.2,0,0,NA,1.1,4.4,5.4,2.2,1.1,0,5.4,2.2,NA,NA,104
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,SEA,NBA,,9,NA,84,1.1,5.4,0.2,0,0,NA,1.1,4.4,5.4,2.2,1.1,0,5.4,2.2,NA,NA,104
