Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1974-75,26,SEA,NBA,PF,6,NA,68,0,7,0,0,0,NA,1,8,9,4,2,0,7,0
1975-76,27,SEA,NBA,PF,3,NA,16,2,3,0.667,0,0,NA,1,0,1,0,0,0,3,4
Career,NA,,NBA,,9,NA,84,2,10,0.2,0,0,NA,2,8,10,4,2,0,10,4
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,SEA,NBA,,9,NA,84,2,10,0.2,0,0,NA,2,8,10,4,2,0,10,4
