Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1970-71,22,BUF,NBA,C,81,NA,2637,339,764,0.444,235,405,0.58,NA,NA,717,163,NA,NA,284,913
1971-72,23,BUF,NBA,PF,55,NA,1186,113,290,0.39,58,124,0.468,NA,NA,229,72,NA,NA,178,284
1972-73,24,BUF,NBA,PF,66,NA,1546,206,464,0.444,115,205,0.561,NA,NA,323,138,NA,NA,185,527
1973-74,25,TOT,NBA,PF,53,NA,1119,144,305,0.472,59,124,0.476,84,199,283,107,28,22,119,347
1973-74,25,CHI,NBA,PF,18,NA,186,23,46,0.5,14,28,0.5,13,24,37,13,3,1,30,60
1973-74,25,SEA,NBA,PF,35,NA,933,121,259,0.467,45,96,0.469,71,175,246,94,25,21,89,287
1974-75,26,SEA,NBA,PF,43,NA,568,41,108,0.38,14,51,0.275,28,76,104,38,8,7,63,96
1975-76,27,SEA,NBA,PF,29,NA,364,32,67,0.478,17,41,0.415,21,56,77,25,6,9,71,81
Career,NA,,NBA,,327,NA,7420,875,1998,0.438,498,950,0.524,133,331,1733,543,42,38,900,2248
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,BUF,NBA,,202,NA,5369,658,1518,0.433,408,734,0.556,NA,NA,1269,373,NA,NA,647,1724
3 seasons,NA,SEA,NBA,,107,NA,1865,194,434,0.447,76,188,0.404,120,307,427,157,39,37,223,464
1 season,NA,CHI,NBA,,18,NA,186,23,46,0.5,14,28,0.5,13,24,37,13,3,1,30,60
