Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1974-75,26,SEA,NBA,PF,6,NA,68,0,3.7,0,0,0,NA,0.5,4.2,4.8,2.1,1.1,0,3.7,0
1975-76,27,SEA,NBA,PF,3,NA,16,4.5,6.8,0.667,0,0,NA,2.3,0,2.3,0,0,0,6.8,9
Career,NA,,NBA,,9,NA,84,0.9,4.3,0.2,0,0,NA,0.9,3.4,4.3,1.7,0.9,0,4.3,1.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,SEA,NBA,,9,NA,84,0.9,4.3,0.2,0,0,NA,0.9,3.4,4.3,1.7,0.9,0,4.3,1.7
