Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1974-75,26,SEA,NBA,PF,6,68,0.2,0,0,1.6,12,6.9,7,1.3,0,NA,-0.2,0,-0.1,-0.104,NA,-6.1,-0.3,-6.4,-0.1
1975-76,27,SEA,NBA,PF,3,16,5.9,0.667,0,7.2,0,3.7,0,0,0,NA,0,0,0,-0.006,NA,-3.6,-2,-5.6,0
Career,NA,,NBA,,9,84,1.3,0.2,0,2.6,9.7,6.3,5.7,1.1,0,NA,-0.2,0,-0.1,-0.085,NA,-5.6,-0.6,-6.2,-0.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,SEA,NBA,,9,84,1.3,0.2,0,2.6,9.7,6.3,5.7,1.1,0,NA,-0.2,0,-0.1,-0.085,NA,-5.6,-0.6,-6.2,-0.1
