Season,Team,Lg,Salary
2016-17,Portland Trail Blazers,NBA,"$600,000"
2017-18,Portland Trail Blazers,NBA,"$1,312,611"
2018-19,Portland Trail Blazers,NBA,"$1,544,951"
Career,(may be incomplete),,"$3,457,562"
