Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Jake Layman,,3.1,-0.1,-0.3
Don Lofgran,80.1,2.9,0.1,NA
Mark Strickland,78.2,2.8,0,0
Rowland Garrett,75.8,3.1,0.5,-0.1
Cal Christensen,74.4,3.2,0.4,0
Walter McCarty,71.2,2.9,0.5,0
Amir Johnson,70.1,3,0.5,0.2
Andray Blatche,69.8,3,0.5,0.1
Barney Cable,69.1,3.3,0.4,0.1
Gar Heard,68.2,2.4,0.1,-0.3
Dick Schulz,66.7,2.9,0.6,0
