,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2016-17,22,POR,NBA,SF,35,249,,,74%,26%,,-1.0,-0.8,2,6,17,2,7,0,28,0,4
2017-18,23,POR,NBA,SF,35,160,,17%,78%,5%,,-8.5,-11.8,3,2,10,0,2,0,28,1,1
2018-19,24,POR,NBA,SF,71,1327,,9%,61%,30%,,+2.5,-2.1,20,10,60,8,35,10,132,11,17
2019-20,25,MIN,NBA,PF,23,505,,,9%,91%,,+1.5,+7.3,10,3,21,4,17,4,34,6,4
Career,,,NBA,,164,2241,,7%,52%,41%,,+1.1,-0.5,35,21,108,14,61,14,222,18,26
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,POR,NBA,,141,1736,,8%,65%,27%,,+1.0,-2.8,25,18,87,10,44,10,188,12,22
1 season,,MIN,NBA,,23,505,,,9%,91%,,+1.5,+7.3,10,3,21,4,17,4,34,6,4
