Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1968-69,22,MMF,ABA,PF,12,NA,340,60,117,0.513,0,0,NA,60,117,0.513,0.513,43,60,0.717,NA,NA,100,16,NA,23,35,163
1970-71,24,INA,ABA,PF,8,NA,88,8,24,0.333,0,1,0,8,23,0.348,0.333,10,16,0.625,13,9,22,4,NA,2,9,26
Career,NA,,ABA,,20,NA,428,68,141,0.482,0,1,0,68,140,0.486,0.482,53,76,0.697,13,9,122,20,NA,25,44,189
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,MMF,ABA,,12,NA,340,60,117,0.513,0,0,NA,60,117,0.513,0.513,43,60,0.717,NA,NA,100,16,NA,23,35,163
1 season,NA,INA,ABA,,8,NA,88,8,24,0.333,0,1,0,8,23,0.348,0.333,10,16,0.625,13,9,22,4,NA,2,9,26
