Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1968-69,22,MMF,ABA,PF,12,NA,340,6.4,12.4,0.513,0,0,NA,6.4,12.4,0.513,4.6,6.4,0.717,NA,NA,10.6,1.7,NA,2.4,3.7,17.3
1970-71,24,INA,ABA,PF,8,NA,88,3.3,9.8,0.333,0,0.4,0,3.3,9.4,0.348,4.1,6.5,0.625,5.3,3.7,9,1.6,NA,0.8,3.7,10.6
Career,NA,,ABA,,20,NA,428,5.7,11.9,0.482,0,0.1,0,5.7,11.8,0.486,4.5,6.4,0.697,5.3,3.7,10.3,1.7,NA,2.1,3.7,15.9
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,MMF,ABA,,12,NA,340,6.4,12.4,0.513,0,0,NA,6.4,12.4,0.513,4.6,6.4,0.717,NA,NA,10.6,1.7,NA,2.4,3.7,17.3
1 season,NA,INA,ABA,,8,NA,88,3.3,9.8,0.333,0,0.4,0,3.3,9.4,0.348,4.1,6.5,0.625,5.3,3.7,9,1.6,NA,0.8,3.7,10.6
