,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2019-20,23,MIA,NBA,PF,41,307,,,1%,65%,34%,-1.7,-5.5,10,8,49,11,20,6,56,1,11
Career,,,NBA,,41,307,,,1%,65%,34%,-1.7,-5.5,10,8,49,11,20,6,56,1,11
