Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1970-71,29,TOT,NBA,C,71,873,9.6,0.44,0.292,NA,NA,13.6,6.4,NA,-0.4,0.5,0.1,0.008
1970-71,29,SEA,NBA,C,55,773,10.2,0.455,0.272,NA,NA,13.3,6.9,NA,-0.1,0.4,0.3,0.021
1970-71,29,CIN,NBA,C,16,100,4.3,0.328,0.455,NA,NA,15.3,2.3,NA,-0.3,0.1,-0.2,-0.098
Career,NA,,NBA,,71,873,9.6,0.44,0.292,NA,NA,13.6,6.4,NA,-0.4,0.5,0.1,0.008
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,SEA,NBA,,55,773,10.2,0.455,0.272,NA,NA,13.3,6.9,NA,-0.1,0.4,0.3,0.021
1 season,NA,CIN,NBA,,16,100,4.3,0.328,0.455,NA,NA,15.3,2.3,NA,-0.3,0.1,-0.2,-0.098
