,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2004-05,22,CHI,NBA,PG,6,159,91%,9%,,,,-6.1,-10.0,9,3,4,0,4,0,47,1,3
2005-06,23,CHI,NBA,PG,6,131,90%,10%,,,,-6.6,-7.4,2,3,4,0,1,1,33,0,2
2006-07,24,CHI,NBA,PG,9,172,100%,,,,,-8.8,-15.0,3,2,2,1,2,0,44,0,0
2010-11,28,ORL,NBA,PG,1,4,100%,,,,,0.0,-2.0,0,0,0,0,0,0,0,0,0
2011-12,29,ORL,NBA,PG,5,61,96%,4%,,,,-2.7,+13.4,3,1,4,0,0,0,20,0,0
2012-13,30,LAL,NBA,PG,2,68,100%,,,,,-17.6,+4.7,2,2,3,0,0,0,14,0,0
Career,,,NBA,,29,595,95%,5%,,,,-7.9,-6.7,19,11,17,1,7,1,158,1,5
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,CHI,NBA,,21,462,94%,6%,,,,-7.2,-11.1,14,8,10,1,7,1,124,1,5
2 seasons,,ORL,NBA,,6,65,96%,4%,,,,-2.5,+12.5,3,1,4,0,0,0,20,0,0
1 season,,LAL,NBA,,2,68,100%,,,,,-17.6,+4.7,2,2,3,0,0,0,14,0,0
