,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2004-05,22,CHI,NBA,PG,6,159,.297,16.8,.405,.243,.108,.054,.000,.595,.333,.556,.000,.000,,.273,.200,.027,1,.667,.000,,0,0
2005-06,23,CHI,NBA,PG,6,131,.360,18.6,.360,.120,.160,.000,.080,.640,.222,.333,.250,,.000,.438,.500,.000,0,.857,.250,.500,0,0
2006-07,24,CHI,NBA,PG,9,172,.290,18.9,.387,.161,.000,.097,.129,.613,.250,.200,,.000,.500,.316,.667,.000,0,.833,.368,.429,0,0
2010-11,28,ORL,NBA,PG,1,4,.500,25.5,.000,.000,.000,.000,.000,1.000,,,,,,.500,,.000,0,1.000,.000,,0,0
2011-12,29,ORL,NBA,PG,5,61,.200,17.2,.400,.200,.200,.000,.000,.600,.000,.000,.000,,,.333,,.000,0,1.000,.000,,0,0
2012-13,30,LAL,NBA,PG,2,68,.364,22.5,.273,.000,.091,.091,.091,.727,.333,,1.000,.000,.000,.375,1.000,.000,0,1.000,.000,,0,0
Career,,,NBA,,29,595,.315,18.5,.369,.162,.090,.054,.063,.631,.268,.389,.200,.000,.286,.343,.455,.009,1,.833,.157,.455,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,CHI,NBA,,21,462,.312,18.0,.387,.183,.086,.054,.065,.613,.278,.412,.125,.000,.333,.333,.400,.011,1,.789,.193,.455,0,0
2 seasons,,ORL,NBA,,6,65,.286,19.6,.286,.143,.143,.000,.000,.714,.000,.000,.000,,,.400,,.000,0,1.000,.000,,0,0
1 season,,LAL,NBA,,2,68,.364,22.5,.273,.000,.091,.091,.091,.727,.333,,1.000,.000,.000,.375,1.000,.000,0,1.000,.000,,0,0
