,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2004-05,22,CHI,NBA,PG,82,2177,95%,6%,,,,+2.8,+3.3,76,23,84,8,24,0,872,9,25
2005-06,23,CHI,NBA,PG,74,2155,89%,11%,,,,-1.1,-4.5,73,29,54,3,39,22,821,7,29
2006-07,24,CHI,NBA,PG,78,1906,99%,1%,,,,+4.7,-1.3,70,19,69,5,34,30,673,7,28
2007-08,25,CHI,NBA,PG,66,1490,100%,,,,,-1.8,+2.1,47,6,44,4,35,9,574,6,29
2008-09,26,NYK,NBA,PG,79,2906,57%,43%,,,,-3.7,-3.5,150,52,54,4,63,18,1340,15,36
2009-10,27,NYK,NBA,PG,67,2072,88%,12%,,,,-3.2,+1.3,78,19,37,5,24,14,878,3,16
2010-11,28,ORL,NBA,PG,51,774,96%,4%,,,,+1.8,-5.3,39,15,13,2,8,7,292,1,14
2011-12,29,ORL,NBA,PG,63,1226,100%,,,,,+0.7,-0.4,44,24,27,1,5,8,360,1,9
2012-13,30,LAL,NBA,PG,46,820,100%,,,,,-0.4,-2.5,26,12,29,1,3,3,316,1,4
Career,,,NBA,,606,15526,88%,12%,,,,-0.3,-1.0,603,199,411,33,235,111,6126,50,190
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,CHI,NBA,,300,7728,95%,5%,,,,+1.3,-0.2,266,77,251,20,132,61,2940,29,111
2 seasons,,NYK,NBA,,146,4978,70%,30%,,,,-3.5,-1.5,228,71,91,9,87,32,2218,18,52
2 seasons,,ORL,NBA,,114,2000,98%,2%,,,,+1.1,-2.3,83,39,40,3,13,15,652,2,23
1 season,,LAL,NBA,,46,820,100%,,,,,-0.4,-2.5,26,12,29,1,3,3,316,1,4
