,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1948-49,27,STB,BAA,,8,,7,12,,,,18
1949-50,28,STB,NBA,,7,,6,7,,,,17
1950-51,29,PHW,NBA,,1,,2,3,,,,2
Career,,,TOT,,8,,7,12,,,,18
,,,NBA,,7,,6,7,,,,17
,,,BAA,,8,,7,12,,,,18
,,,,,,,,,,,,
2 Seasons,,STB,BAA,,8,,7,12,,,,18
1 Season,,PHW,NBA,,1,,2,3,,,,2
