Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2002-03,23,DET,NBA,PF,17,0,323,3.9,8.9,0.438,0.8,1.4,0.538,3.1,7.5,0.418,1.9,3.6,0.531,2.7,5.1,7.8,1.4,1.3,1.3,1.6,4.3,10.5
2003-04,24,DET,NBA,PF,22,0,252,4.4,9.4,0.47,0.3,0.7,0.4,4.1,8.7,0.475,2.6,3.7,0.692,2.3,6.4,8.7,1.1,0.7,1.3,2.1,2.9,11.7
2006-07,27,UTA,NBA,C,17,17,585,4.4,11.3,0.388,1.5,4.9,0.316,2.8,6.4,0.442,2,2.6,0.786,2.3,5.8,8.1,1.8,1.5,1,1.5,4,12.3
2007-08,28,UTA,NBA,C,12,12,462,5.1,12.2,0.423,1.5,4,0.373,3.7,8.2,0.448,2.6,3.4,0.773,2.6,8.3,11,1.8,0.6,0.6,1.5,2.9,14.4
2008-09,29,UTA,NBA,C,2,2,43,1.7,10,0.167,0.8,2.5,0.333,0.8,7.5,0.111,2.5,3.3,0.75,1.7,6.7,8.4,3.3,0,0.8,1.7,5,6.7
2009-10,30,UTA,NBA,C,1,1,11,6.5,6.5,1,3.3,3.3,1,3.3,3.3,1,6.5,6.5,1,3.3,3.3,6.5,0,0,0,3.3,0,22.9
Career,NA,,NBA,,71,32,1676,4.4,10.7,0.415,1.2,3.3,0.362,3.3,7.5,0.438,2.3,3.2,0.713,2.4,6.5,8.9,1.7,1.1,1,1.6,3.6,12.4
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,DET,NBA,,39,0,575,4.1,9.1,0.452,0.6,1.1,0.5,3.6,8,0.445,2.2,3.6,0.603,2.5,5.7,8.2,1.3,1.1,1.3,1.8,3.7,11
4 seasons,NA,UTA,NBA,,32,32,1101,4.6,11.5,0.399,1.5,4.4,0.343,3.1,7.2,0.434,2.4,3,0.783,2.4,6.9,9.3,1.9,1,0.8,1.5,3.5,13.1
