,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2002-03,23,DET,NBA,PF,72,1366,.426,12.2,.735,.307,.170,.125,.132,.265,.457,.608,.333,.302,.411,.339,.599,.033,13,.947,.116,.308,0,0
2003-04,24,DET,NBA,PF,71,1580,.463,9.6,.911,.351,.188,.203,.170,.089,.472,.537,.451,.464,.370,.375,.562,.037,19,.889,.146,.286,1,0
2004-05,25,UTA,NBA,C,82,2304,.468,9.8,.917,.374,.147,.153,.242,.083,.486,.572,.369,.440,.454,.270,.561,.048,36,.941,.048,.000,1,0
2005-06,26,UTA,NBA,PF,82,2945,.460,13.3,.793,.241,.156,.121,.275,.207,.491,.610,.364,.478,.465,.342,.636,.023,23,.938,.017,.250,1,0
2006-07,27,UTA,NBA,C,80,2664,.462,14.8,.683,.220,.128,.098,.238,.317,.498,.554,.404,.500,.496,.384,.651,.028,29,.977,.042,.429,0,0
2007-08,28,UTA,NBA,C,72,2390,.445,15.2,.650,.231,.094,.088,.238,.350,.475,.515,.430,.419,.475,.388,.612,.029,23,.965,.139,.415,1,0
2008-09,29,UTA,NBA,C,72,2409,.485,13.1,.773,.262,.151,.117,.241,.227,.497,.618,.455,.471,.407,.446,.572,.036,31,1.000,.069,.571,1,0
2009-10,30,UTA,NBA,C,73,2149,.458,12.6,.725,.321,.124,.098,.181,.275,.486,.582,.385,.447,.407,.385,.626,.041,27,.963,.141,.367,0,0
2010-11,31,UTA,NBA,C,13,168,.355,13.7,.742,.177,.194,.210,.161,.258,.370,.364,.167,.615,.300,.313,.706,.016,1,1.000,.250,.500,0,0
2011-12,32,NJN,NBA,C,17,454,.374,18.5,.482,.058,.122,.158,.144,.518,.433,.625,.294,.500,.400,.319,.586,.000,0,.957,.306,.273,0,0
Career,,,NBA,,634,18429,.458,13.0,.760,.273,.141,.122,.223,.240,.484,.575,.395,.455,.446,.375,.606,.033,202,.965,.096,.375,5,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7 seasons,,UTA,NBA,,474,15029,.462,13.3,.754,.268,.135,.113,.238,.246,.488,.576,.395,.465,.454,.381,.611,.033,170,.969,.081,.409,4,0
2 seasons,,DET,NBA,,143,2946,.447,10.7,.834,.332,.180,.169,.153,.166,.466,.566,.402,.411,.385,.350,.576,.035,32,.929,.125,.300,1,0
1 season,,NJN,NBA,,17,454,.374,18.5,.482,.058,.122,.158,.144,.518,.433,.625,.294,.500,.400,.319,.586,.000,0,.957,.306,.273,0,0
