,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2014-15,18,UCSB,28,733,97,229,57,137,33,50,15,60,60,24,4,28,64,284,.424,.416,.660,26.2,10.1,2.1,2.1
2015-16,19,UCSB,33,1055,163,401,80,208,59,73,20,106,74,41,6,57,93,465,.406,.385,.808,32.0,14.1,3.2,2.2
2016-17,20,UCSB,20,639,98,276,51,155,48,63,18,74,47,16,2,31,56,295,.355,.329,.762,32.0,14.8,3.7,2.4
2017-18,21,UCSB,32,932,138,307,55,146,66,82,3,61,104,35,6,38,92,397,.450,.377,.805,29.1,12.4,1.9,3.3
Career,,,113,3359,496,1213,243,646,206,268,56,301,285,116,18,154,305,1441,.409,.376,.769,29.7,12.8,2.7,2.5
