,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1994-95,19,ARIZONA,23,601,66,137,29,65,43,56,,84,59,16,3,43,43,204,.482,.446,.768,26.1,8.9,3.7,2.6
1995-96,20,ARIZONA,33,1055,135,303,45,139,120,157,,132,136,33,7,107,77,435,.446,.324,.764,32.0,13.2,4.0,4.1
1996-97,21,ARIZONA,23,730,142,312,45,111,95,126,,94,97,31,4,80,49,424,.455,.405,.754,31.7,18.4,4.1,4.2
1997-98,22,ARIZONA,35,,200,420,57,155,144,185,,122,163,45,2,,,601,.476,.368,.778,,17.2,3.5,4.7
Career,,,114,2386,543,1172,176,470,402,524,,432,455,125,16,230,169,1664,.463,.374,.767,30.2,14.6,3.8,4.0
