Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48
1969-70,26,BAL,NBA,PF,4,5,31.8,1,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0.1,0,0.1,0.623
1970-71,27,FLO,ABA,PF,6,165,9.5,0.506,0.092,0.354,NA,NA,NA,10,NA,12.8,NA,NA,0.1,0.1,0.3,0.078
1971-72,28,FLO,ABA,PF,3,51,0.3,0.245,0.05,0.05,NA,NA,12.5,10.7,NA,12.8,17.5,NA,-0.3,0,-0.2,-0.209
Career,NA,,TOT,,13,221,7.8,0.461,0.08,0.276,NA,NA,12.5,10,NA,12.8,17.5,NA,-0.1,0.2,0.1,0.024
,NA,,ABA,,9,216,7.3,0.45,0.082,0.282,NA,NA,12.5,10.2,NA,12.8,17.5,NA,-0.1,0.2,0,0.01
,NA,,NBA,,4,5,31.8,1,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0.1,0,0.1,0.623
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,FLO,ABA,,9,216,7.3,0.45,0.082,0.282,NA,NA,12.5,10.2,NA,12.8,17.5,NA,-0.1,0.2,0,0.01
1 season,NA,BAL,NBA,,4,5,31.8,1,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0.1,0,0.1,0.623
