Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1969-70,26,BAL,NBA,PF,4,NA,1.3,0.5,0.5,1,NA,NA,NA,0.5,0.5,1,1,0,0,NA,NA,NA,0,0,NA,NA,0,1
1970-71,27,FLO,ABA,PF,6,NA,27.5,4.7,10.8,0.431,0.2,1,0.167,4.5,9.8,0.458,0.438,3.2,3.8,0.826,0.7,4.7,5.3,2,NA,1.8,3.3,12.7
1971-72,28,FLO,ABA,PF,3,NA,17,1.7,6.7,0.25,0,0.3,0,1.7,6.3,0.263,0.25,0,0.3,0,NA,NA,4.7,1.3,NA,1,2.7,3.3
Career,NA,,TOT,,13,NA,17,2.7,6.7,0.402,0.1,0.8,0.143,2.6,6.2,0.425,0.408,1.5,1.8,0.792,0.7,4.7,3.5,1.2,NA,1.6,2.2,6.9
,NA,,ABA,,9,NA,24,3.7,9.4,0.388,0.1,0.8,0.143,3.6,8.7,0.41,0.394,2.1,2.7,0.792,0.7,4.7,5.1,1.8,NA,1.6,3.1,9.6
,NA,,NBA,,4,NA,1.3,0.5,0.5,1,NA,NA,NA,0.5,0.5,1,1,0,0,NA,NA,NA,0,0,NA,NA,0,1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,FLO,ABA,,9,NA,24,3.7,9.4,0.388,0.1,0.8,0.143,3.6,8.7,0.41,0.394,2.1,2.7,0.792,0.7,4.7,5.1,1.8,NA,1.6,3.1,9.6
1 season,NA,BAL,NBA,,4,NA,1.3,0.5,0.5,1,NA,NA,NA,0.5,0.5,1,1,0,0,NA,NA,NA,0,0,NA,NA,0,1
