,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2014-15,19,BOS,NBA,SG,31,332,3%,51%,46%,,,-1.2,-1.3,4,0,12,0,13,1,30,2,1
2015-16,20,BOS,NBA,SG,29,199,15%,56%,29%,,,-6.4,-10.3,1,1,8,2,1,1,23,0,2
2016-17,21,BOS,NBA,SG,29,220,1%,32%,66%,1%,,-6.4,-10.0,2,1,10,0,4,1,10,2,1
2017-18,22,PHI,NBA,SG,6,61,,81%,19%,,,-17.8,-22.8,1,0,4,0,3,0,5,0,0
Career,,,NBA,,95,812,5%,50%,45%,,,-5.1,-7.5,8,2,34,2,21,3,68,4,4
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,BOS,NBA,,89,751,6%,47%,47%,,,-4.1,-6.2,7,2,30,2,18,3,63,4,4
1 season,,PHI,NBA,,6,61,,81%,19%,,,-17.8,-22.8,1,0,4,0,3,0,5,0,0
