,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2008-09,24,CLE,NBA,9:18,0,4,0,0,0,4,4,4,0,1,1,0,0,0,1,2,4,0.1
2010-11,26,TOT,NBA,21:31,3,8,1,2,3,7,4,4,1,3,3,6,1,1,2,4,10,5.0
2010-11,26,TOR,NBA,21:31,3,8,1,2,3,7,4,4,1,3,3,6,1,1,2,4,10,5.0
2010-11,26,LAL,NBA,13:24,2,3,0,0,2,3,2,2,0,0,0,0,0,0,0,1,6,4.3
2011-12,27,NOH,NBA,12:18,2,4,0,0,2,4,3,3,2,2,3,3,1,0,1,3,5,4.8
Career,,,,21:31,3,8,1,2,3,7,4,4,2,3,3,6,1,1,2,4,10,5.0
1 Season,,NOH,NBA,12:18,2,4,0,0,2,4,3,3,2,2,3,3,1,0,1,3,5,4.8
1 Season,,TOR,NBA,21:31,3,8,1,2,3,7,4,4,1,3,3,6,1,1,2,4,10,5.0
1 Season,,CLE,NBA,9:18,0,4,0,0,0,4,4,4,0,1,1,0,0,0,1,2,4,0.1
1 Season,,LAL,NBA,13:24,2,3,0,0,2,3,2,2,0,0,0,0,0,0,0,1,6,4.3
