,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2006-07,20,BOS,NBA,PG,78,1831,79%,21%,,,,+0.8,+8.7,66,23,60,22,70,17,701,15,47
2007-08,21,BOS,NBA,PG,77,2306,95%,5%,,,,+14.1,+6.3,66,35,66,25,71,13,925,23,58
2008-09,22,BOS,NBA,PG,80,2642,89%,11%,,,,+10.1,+5.1,129,36,47,19,103,19,1495,21,61
2009-10,23,BOS,NBA,PG,81,2963,89%,11%,,,,+4.7,+2.4,172,35,62,14,118,12,1773,28,66
2010-11,24,BOS,NBA,PG,68,2527,93%,7%,,,,+8.7,+7.4,160,43,40,15,51,13,1672,12,51
2011-12,25,BOS,NBA,PG,53,1957,100%,,,,,+5.0,+5.6,134,39,23,10,62,14,1370,12,43
2012-13,26,BOS,NBA,PG,38,1423,100%,,,,,-2.6,-3.3,103,28,27,12,36,18,922,7,24
2013-14,27,BOS,NBA,PG,30,998,98%,2%,,,,-10.0,-6.6,64,27,22,5,30,8,668,9,27
2014-15,28,TOT,NBA,PG,68,2018,90%,10%,,,,-1.7,-4.2,149,42,47,6,23,24,1240,7,34
2014-15,28,BOS,NBA,PG,22,699,99%,2%,,,,-2.0,-2.5,52,16,15,1,11,6,542,3,14
2014-15,28,DAL,NBA,PG,46,1319,86%,14%,,,,-1.5,-6.7,97,26,32,5,12,18,698,4,20
2015-16,29,SAC,NBA,PG,72,2537,58%,42%,,,,-3.5,-2.1,178,68,49,9,37,12,1871,6,54
2016-17,30,CHI,NBA,PG,69,1843,100%,,,,,-2.3,-4.5,119,34,39,4,17,12,1035,5,35
2017-18,31,NOP,NBA,PG,65,1705,99%,1%,,,,+0.3,-2.6,114,16,36,8,14,7,1211,3,28
2018-19,32,LAL,NBA,PG,46,1369,100%,,,,,-8.0,-9.4,104,12,33,5,16,17,861,4,34
2019-20,33,LAL,NBA,PG,48,984,96%,4%,,,,+1.9,-8.3,67,7,16,6,13,11,563,1,15
Career,,,NBA,,873,27103,90%,10%,,,,+2.5,+0.8,1625,445,567,160,661,197,16307,153,577
,,,,,,,,,,,,,,,,,,,,,,
9 seasons,,BOS,NBA,,527,17346,92%,8%,,,,+5.3,+3.9,946,282,362,123,552,120,10068,130,391
2 seasons,,LAL,NBA,,94,2353,98%,2%,,,,-3.8,-8.9,171,19,49,11,29,28,1424,5,49
1 season,,SAC,NBA,,72,2537,58%,42%,,,,-3.5,-2.1,178,68,49,9,37,12,1871,6,54
1 season,,CHI,NBA,,69,1843,100%,,,,,-2.3,-4.5,119,34,39,4,17,12,1035,5,35
1 season,,NOP,NBA,,65,1705,99%,1%,,,,+0.3,-2.6,114,16,36,8,14,7,1211,3,28
1 season,,DAL,NBA,,46,1319,86%,14%,,,,-1.5,-6.7,97,26,32,5,12,18,698,4,20
