Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2006-07,20,BOS,NBA,PG,78,25,1831,5.4,12.8,0.418,0.2,0.8,0.207,5.2,12,0.432,3.4,5.2,0.647,2.1,6.2,8.3,8.5,3.6,0.2,3.9,5.2,14.3,NA,97,103
2007-08,21,BOS,NBA,PG,77,77,2306,8,16.3,0.492,0.1,0.4,0.263,7.9,15.9,0.499,2.4,4,0.611,1.8,5.6,7.4,9,3,0.3,3.4,4.3,18.6,NA,107,98
2008-09,22,BOS,NBA,PG,80,80,2642,7.7,15.3,0.505,0.3,1,0.313,7.4,14.3,0.518,3.5,5.4,0.642,2,6.4,8.4,13.2,3,0.2,4.2,3.9,19.2,NA,114,101
2009-10,23,BOS,NBA,PG,81,81,2963,8.1,16,0.508,0.3,1.4,0.213,7.8,14.6,0.536,3.1,5,0.621,1.8,4.6,6.4,14,3.3,0.2,4.3,3.5,19.6,NA,111,103
2010-11,24,BOS,NBA,PG,68,68,2527,6.7,14.1,0.475,0.2,0.9,0.233,6.5,13.2,0.491,1.6,2.8,0.568,1.8,4.4,6.2,16,3.2,0.2,4.9,2.5,15.2,NA,104,100
2011-12,25,BOS,NBA,PG,53,53,1957,6.9,15.5,0.448,0.3,1.1,0.238,6.7,14.4,0.464,2.9,4.9,0.597,1.7,5.3,7,16.8,2.6,0.1,5.2,2.7,17.1,NA,101,99
2012-13,26,BOS,NBA,PG,38,38,1423,8.3,17.1,0.484,0.4,1.8,0.24,7.8,15.3,0.513,2.2,3.4,0.645,1.6,6.2,7.8,15.4,2.6,0.3,5.4,3.5,19.2,NA,103,103
2013-14,27,BOS,NBA,PG,30,30,998,7.3,18,0.403,1.3,4.6,0.289,5.9,13.4,0.442,2.2,3.5,0.627,1.1,7.3,8.5,15.2,2.1,0.1,5.1,3.4,18,NA,99,107
2014-15,28,TOT,NBA,PG,68,68,2018,6.9,16.1,0.426,0.7,2.1,0.314,6.2,13.9,0.444,0.8,1.9,0.397,1.8,7.5,9.3,13.4,2.3,0.2,5.2,3.8,15.2,NA,95,105
2014-15,28,BOS,NBA,PG,22,22,699,5.8,14.3,0.405,0.6,2.3,0.25,5.2,12,0.435,0.9,2.6,0.333,1.8,10,11.8,17,2.7,0.2,5.4,3,13,NA,95,101
2014-15,28,DAL,NBA,PG,46,46,1319,7.4,17,0.436,0.7,2.1,0.352,6.7,15,0.448,0.7,1.6,0.452,1.8,6.1,8,11.5,2.1,0.2,5.2,4.2,16.3,NA,94,107
2015-16,29,SAC,NBA,PG,72,72,2537,6.7,14.8,0.454,1.2,3.2,0.365,5.5,11.6,0.479,1.6,2.8,0.58,1.5,6.8,8.2,15.9,2.7,0.2,5.3,3.3,16.3,NA,105,107
2016-17,30,CHI,NBA,PG,69,42,1843,6.3,15.3,0.408,1.4,3.6,0.376,4.9,11.7,0.418,0.8,1.4,0.6,2,7.7,9.7,12.6,2.7,0.3,4.6,3.9,14.7,NA,98,105
2017-18,31,NOP,NBA,PG,65,63,1705,6.5,13.8,0.468,1.4,4.2,0.333,5.1,9.6,0.526,0.7,1.3,0.543,0.9,6.5,7.4,14.9,2,0.3,4.2,3.3,15,NA,109,109
2018-19,32,LAL,NBA,PG,46,29,1369,5.9,14.7,0.405,1.7,4.8,0.359,4.2,9.9,0.428,0.8,1.2,0.639,1.2,7.1,8.3,12.5,1.9,0.2,4.3,3.4,14.4,NA,100,110
2019-20,33,LAL,NBA,PG,48,3,984,6.6,15.9,0.418,2,6,0.328,4.6,9.8,0.473,1.3,2,0.659,1.1,5.8,6.9,11.6,1.9,0.1,4.4,2.8,16.5,NA,103,108
Career,NA,,NBA,,873,729,27103,7,15.3,0.458,0.7,2.3,0.316,6.3,13,0.483,2,3.4,0.606,1.7,6.1,7.8,13.6,2.7,0.2,4.6,3.6,16.8,NA,104,104
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9 seasons,NA,BOS,NBA,,527,474,17346,7.3,15.4,0.473,0.3,1.3,0.252,6.9,14.1,0.493,2.6,4.3,0.614,1.8,5.7,7.5,13.6,3,0.2,4.5,3.6,17.5,NA,105,101
2 seasons,NA,LAL,NBA,,94,32,2353,6.2,15.2,0.411,1.8,5.3,0.345,4.4,9.8,0.446,1,1.5,0.649,1.1,6.5,7.7,12.1,1.9,0.2,4.4,3.2,15.3,NA,101,109
1 season,NA,SAC,NBA,,72,72,2537,6.7,14.8,0.454,1.2,3.2,0.365,5.5,11.6,0.479,1.6,2.8,0.58,1.5,6.8,8.2,15.9,2.7,0.2,5.3,3.3,16.3,NA,105,107
1 season,NA,CHI,NBA,,69,42,1843,6.3,15.3,0.408,1.4,3.6,0.376,4.9,11.7,0.418,0.8,1.4,0.6,2,7.7,9.7,12.6,2.7,0.3,4.6,3.9,14.7,NA,98,105
1 season,NA,NOP,NBA,,65,63,1705,6.5,13.8,0.468,1.4,4.2,0.333,5.1,9.6,0.526,0.7,1.3,0.543,0.9,6.5,7.4,14.9,2,0.3,4.2,3.3,15,NA,109,109
1 season,NA,DAL,NBA,,46,46,1319,7.4,17,0.436,0.7,2.1,0.352,6.7,15,0.448,0.7,1.6,0.452,1.8,6.1,8,11.5,2.1,0.2,5.2,4.2,16.3,NA,94,107
