,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2006-07,20,BOS,NBA,46:55,10,16,2,3,8,15,9,12,4,13,14,11,7,2,4,6,23,25.0
2007-08,21,BOS,NBA,43:33,11,18,2,2,11,18,7,10,6,10,12,16,6,3,7,6,24,26.4
2008-09,22,BOS,NBA,47:02,13,20,2,3,12,20,11,15,6,12,15,17,7,2,9,5,32,30.6
2009-10,23,BOS,NBA,49:51,12,20,2,5,11,20,8,14,6,9,13,18,6,1,8,5,30,28.6
2010-11,24,BOS,NBA,47:14,11,20,1,2,11,19,7,9,4,11,11,24,8,1,8,5,26,28.2
2011-12,25,BOS,NBA,47:47,15,27,2,4,14,26,10,13,4,13,17,20,6,1,8,5,35,31.1
2012-13,26,BOS,NBA,52:30,12,21,2,4,12,21,6,10,4,10,13,20,5,3,9,6,30,22.6
2013-14,27,BOS,NBA,44:31,9,22,4,6,8,20,6,8,4,10,11,18,4,1,7,5,22,21.1
2014-15,28,TOT,NBA,38:14,12,19,5,7,9,16,3,10,3,11,13,19,4,1,8,6,29,24.8
2014-15,28,BOS,NBA,36:54,8,17,4,7,6,15,3,10,3,11,13,19,4,1,7,4,20,24.8
2014-15,28,DAL,NBA,38:14,12,19,5,7,9,16,3,4,3,9,10,14,4,1,8,6,29,24.0
2015-16,29,SAC,NBA,48:00,11,20,4,7,8,17,7,14,5,10,12,20,6,1,9,6,27,28.9
2016-17,30,CHI,NBA,40:27,11,18,4,7,8,13,3,6,4,11,12,15,4,1,7,5,25,22.3
2017-18,31,NOP,NBA,42:03,11,18,4,7,11,15,5,6,3,10,12,25,5,2,8,5,25,26.9
2018-19,32,LAL,NBA,42:26,10,19,4,12,7,12,3,4,3,12,13,17,6,2,7,6,24,28.7
2019-20,33,LAL,NBA,32:53,10,22,4,6,9,16,4,4,2,10,12,12,5,1,5,4,23,21.7
Career,,,,52:30,15,27,5,12,14,26,11,15,6,13,17,25,8,3,9,6,35,31.1
9 Seasons,,BOS,NBA,52:30,15,27,4,7,14,26,11,15,6,13,17,24,8,3,9,6,35,31.1
2 Seasons,,LAL,NBA,42:26,10,22,4,12,9,16,4,4,3,12,13,17,6,2,7,6,24,28.7
1 Season,,SAC,NBA,48:00,11,20,4,7,8,17,7,14,5,10,12,20,6,1,9,6,27,28.9
1 Season,,CHI,NBA,40:27,11,18,4,7,8,13,3,6,4,11,12,15,4,1,7,5,25,22.3
1 Season,,NOP,NBA,42:03,11,18,4,7,11,15,5,6,3,10,12,25,5,2,8,5,25,26.9
1 Season,,DAL,NBA,38:14,12,19,5,7,9,16,3,4,3,9,10,14,4,1,8,6,29,24.0
