Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1947-48,21,PHW,BAA,NA,22,NA,NA,0.265,0.321,NA,NA,NA,NA,NA,-0.4,0.6,0.2,NA
1948-49,22,TOT,BAA,NA,24,NA,NA,0.25,0.64,NA,NA,NA,NA,NA,-0.5,0.2,-0.3,NA
1948-49,22,PHW,BAA,NA,16,NA,NA,0.197,0.438,NA,NA,NA,NA,NA,-0.4,0.2,-0.2,NA
1948-49,22,STB,BAA,NA,8,NA,NA,0.328,1,NA,NA,NA,NA,NA,-0.1,0,-0.1,NA
Career,NA,,BAA,NA,46,NA,NA,0.259,0.443,NA,NA,NA,NA,NA,-0.9,0.8,-0.1,NA
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,PHW,BAA,NA,38,NA,NA,0.245,0.354,NA,NA,NA,NA,NA,-0.8,0.8,0,NA
1 season,NA,STB,BAA,NA,8,NA,NA,0.328,1,NA,NA,NA,NA,NA,-0.1,0,-0.1,NA
