,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2006-07,24,ORL,NBA,PG,4,129,100%,,,,,-13.2,-8.7,3,5,6,1,3,3,26,1,2
2007-08,25,ORL,NBA,PG,10,333,100%,,,,,+2.8,+2.7,11,7,19,2,14,4,117,2,7
2008-09,26,ORL,NBA,PG,5,90,100%,,,,,-8.8,-12.3,4,1,0,0,1,0,33,0,2
2009-10,27,ORL,NBA,PG,14,479,100%,,,,,+9.8,-1.4,18,10,19,3,17,3,161,4,10
2010-11,28,ORL,NBA,PG,6,216,100%,,,,,+6.2,+17.0,3,3,5,1,5,2,70,0,9
2011-12,29,ORL,NBA,PG,5,182,100%,,,,,-15.5,-10.4,4,5,7,0,6,1,80,1,2
Career,,,NBA,,44,1429,100%,,,,,+1.1,-0.1,43,31,56,7,46,13,487,8,32
,,,,,,,,,,,,,,,,,,,,,,
6 seasons,,ORL,NBA,,44,1429,100%,,,,,+1.1,-0.1,43,31,56,7,46,13,487,8,32
