,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2003-04,22,BOS,NBA,PG,81,1385,97%,3%,,,,-3.9,-3.9,50,40,51,19,41,0,387,5,42
2004-05,23,BOS,NBA,PG,81,1145,100%,,,,,+1.6,+0.9,30,23,43,12,54,0,335,10,19
2005-06,24,TOT,NBA,PG,58,1497,98%,2%,,,,-4.6,-3.4,58,27,60,16,59,7,465,12,30
2005-06,24,BOS,NBA,PG,18,269,97%,3%,,,,-6.7,-5.4,9,8,11,3,12,2,68,4,4
2005-06,24,MIN,NBA,PG,40,1228,99%,2%,,,,-4.1,-2.9,49,19,49,13,47,5,397,8,26
2006-07,25,PHO,NBA,PG,45,503,100%,,,,,-13.1,-23.8,12,11,22,11,28,7,135,5,10
2007-08,26,TOT,NBA,PG,36,569,89%,11%,1%,,,-7.6,-6.5,19,6,24,1,10,7,141,4,8
2007-08,26,PHO,NBA,PG,24,310,100%,,,,,-8.6,-15.5,8,1,12,1,5,4,62,1,3
2007-08,26,MIA,NBA,PG,12,259,75%,24%,1%,,,-6.5,+3.2,11,5,12,0,5,3,79,3,5
2008-09,27,TOT,NBA,PG,22,206,73%,27%,,,,-22.5,-21.6,3,4,9,6,5,1,63,2,2
2008-09,27,MIA,NBA,PG,16,166,66%,34%,,,,-21.5,-22.5,2,4,7,4,4,1,50,1,2
2008-09,27,TOR,NBA,PG,6,40,100%,,,,,-26.5,-23.7,1,0,2,2,1,0,13,1,0
2009-10,28,TOR,NBA,PG,22,244,100%,,,,,-3.8,-1.8,11,4,7,2,7,4,55,0,4
2010-11,29,TOR,NBA,PG,3,22,100%,,,,,+15.8,+22.8,2,0,1,0,3,1,7,0,0
Career,,,NBA,,348,5571,97%,3%,,,,-4.8,-5.3,185,115,217,67,207,27,1588,38,115
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,BOS,NBA,,180,2799,98%,2%,,,,-1.9,-2.1,89,71,105,34,107,2,790,19,65
2 seasons,,PHO,NBA,,69,813,100%,,,,,-11.3,-20.6,20,12,34,12,33,11,197,6,13
1 season,,MIN,NBA,,40,1228,99%,2%,,,,-4.1,-2.9,49,19,49,13,47,5,397,8,26
3 seasons,,TOR,NBA,,31,306,100%,,,,,-5.3,-2.9,14,4,10,4,11,5,75,1,4
2 seasons,,MIA,NBA,,28,425,72%,28%,1%,,,-12.4,-6.8,13,9,19,4,9,4,129,4,7
