Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1969-70,23,ATL,NBA,C,6,42,20.1,0.489,NA,0.121,NA,NA,NA,7.9,NA,NA,NA,0.1,0.1,0.1,0.122
Career,NA,,NBA,,6,42,20.1,0.489,NA,0.121,NA,NA,NA,7.9,NA,NA,NA,0.1,0.1,0.1,0.122
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,ATL,NBA,,6,42,20.1,0.489,NA,0.121,NA,NA,NA,7.9,NA,NA,NA,0.1,0.1,0.1,0.122
