,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1974-75,19,NCSTATE,28,,158,301,,,70,101,,201,,,,,,386,.525,,.693,,13.8,7.2,
1975-76,20,NCSTATE,30,,322,607,,,154,218,,310,,,,,,798,.530,,.706,,26.6,10.3,
1976-77,21,NCSTATE,28,,230,467,,,128,198,,278,,,,,,588,.493,,.646,,21.0,9.9,
Career,,,86,,710,1375,,,352,517,,789,,,,,,1772,.516,,.681,,20.6,9.2,
