,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2013-14,25,BRK,NBA,PG,15,244,.463,11.9,.778,.352,.130,.037,.259,.222,.524,.737,.143,.500,.429,.250,.773,.000,0,1.000,.667,.125,0,0
2014-15,26,TOT,NBA,PG,20,175,.537,10.3,.927,.390,.146,.073,.317,.073,.579,.688,.500,.667,.462,.000,.682,.000,0,,.333,.000,0,0
2014-15,26,BRK,NBA,PG,10,44,.500,11.5,.929,.286,.214,.071,.357,.071,.538,1.000,.333,.000,.400,.000,.286,.000,0,,.000,,0,0
2014-15,26,MIL,NBA,PG,10,131,.556,9.7,.926,.444,.111,.074,.296,.074,.600,.583,.667,1.000,.500,.000,.867,.000,0,,.500,.000,0,0
2015-16,27,CHO,NBA,PG,12,63,.545,12.5,.818,.273,.091,.091,.364,.182,.667,1.000,1.000,.000,.500,.000,.167,.000,0,,.500,.000,0,0
Career,,,NBA,,47,482,.500,11.3,.840,.358,.132,.057,.292,.160,.562,.737,.357,.500,.452,.176,.660,.000,0,1.000,.588,.100,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,BRK,NBA,,25,288,.471,11.8,.809,.338,.147,.044,.279,.191,.527,.783,.200,.333,.421,.231,.655,.000,0,1.000,.615,.125,0,0
1 season,,CHO,NBA,,12,63,.545,12.5,.818,.273,.091,.091,.364,.182,.667,1.000,1.000,.000,.500,.000,.167,.000,0,,.500,.000,0,0
1 season,,MIL,NBA,,10,131,.556,9.7,.926,.444,.111,.074,.296,.074,.600,.583,.667,1.000,.500,.000,.867,.000,0,,.500,.000,0,0
