,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2013-14,25,BRK,NBA,PG,2,3,,,,,,,,,,,,,,,,,0,,,,0,0
2014-15,26,MIL,NBA,PG,1,12,.500,9.0,1.000,.000,.500,.500,.000,.000,.500,,1.000,.000,,,1.000,.000,0,,,,0,0
2015-16,27,CHO,NBA,PG,3,12,.000,10.3,1.000,.333,.000,.667,.000,.000,.000,.000,,.000,,,,.000,0,,,,0,0
Career,,,NBA,,6,27,.200,9.8,1.000,.200,.200,.600,.000,.000,.200,.000,1.000,.000,,,1.000,.000,0,,,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,CHO,NBA,,3,12,.000,10.3,1.000,.333,.000,.667,.000,.000,.000,.000,,.000,,,,.000,0,,,,0,0
1 season,,BRK,NBA,,2,3,,,,,,,,,,,,,,,,,0,,,,0,0
1 season,,MIL,NBA,,1,12,.500,9.0,1.000,.000,.500,.500,.000,.000,.500,,1.000,.000,,,1.000,.000,0,,,,0,0
