,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2013-14,25,BRK,NBA,PG,15,244,100%,,,,,-6.1,-5.7,6,3,12,1,2,2,70,0,5
2014-15,26,TOT,NBA,PG,20,175,89%,11%,,,,-8.5,-7.5,6,1,8,2,6,1,46,3,1
2014-15,26,BRK,NBA,PG,10,44,100%,,,,,-15.3,-12.2,1,0,3,1,1,0,14,1,0
2014-15,26,MIL,NBA,PG,10,131,85%,15%,,,,-6.2,-7.2,5,1,5,1,5,1,32,2,1
2015-16,27,CHO,NBA,PG,12,63,100%,,,,,+6.2,+3.4,2,4,0,0,2,0,42,1,0
Career,,,NBA,,47,482,96%,4%,,,,-5.4,-5.2,14,8,20,3,10,3,158,4,6
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,BRK,NBA,,25,288,100%,,,,,-7.5,-6.7,7,3,15,2,3,2,84,1,5
1 season,,CHO,NBA,,12,63,100%,,,,,+6.2,+3.4,2,4,0,0,2,0,42,1,0
1 season,,MIL,NBA,,10,131,85%,15%,,,,-6.2,-7.2,5,1,5,1,5,1,32,2,1
